Region,Date,Frequency,Estimated Unemployment Rate (%),Estimated Employed,Estimated Labour Participation Rate (%),Area
Gujranwala,2012-02-29,Monthly,6.233333333333333,1324350.8333333333,55.193333333333335,Urban
Gujranwala,2012-03-31,Monthly,6.25,1207832.25,54.685,Urban
Gujranwala,2012-04-30,Monthly,6.266666666666667,1091313.6666666667,54.17666666666667,Urban
Gujranwala,2012-05-31,Monthly,6.283333333333333,974795.0833333334,53.66833333333334,Urban
Gujranwala,2012-06-30,Monthly,6.300000000000001,858276.5,53.16,Urban
Gujranwala,2012-07-31,Monthly,6.316666666666667,741757.9166666667,52.651666666666664,Urban
Gujranwala,2012-08-31,Monthly,6.333333333333334,625239.3333333334,52.14333333333333,Urban
Gujranwala,2012-09-30,Monthly,6.3500000000000005,508720.75,51.635,Urban
Gujranwala,2012-10-31,Monthly,6.366666666666667,392202.16666666674,51.126666666666665,Urban
Gujranwala,2012-11-30,Monthly,6.383333333333334,275683.5833333335,50.61833333333333,Urban
Gujranwala,2012-12-31,Monthly,6.4,159165.0,50.11,Urban
Gujranwala,2013-01-31,Monthly,6.375,221182.41666666666,50.6475,Urban
Gujranwala,2013-02-28,Monthly,6.3500000000000005,283199.8333333333,51.185,Urban
Gujranwala,2013-03-31,Monthly,6.325,345217.25,51.7225,Urban
Gujranwala,2013-04-30,Monthly,6.3,407234.6666666666,52.26,Urban
Gujranwala,2013-05-31,Monthly,6.275,469252.0833333333,52.7975,Urban
Gujranwala,2013-06-30,Monthly,6.25,531269.5,53.335,Urban
Gujranwala,2013-07-31,Monthly,6.225,593286.9166666666,53.8725,Urban
Gujranwala,2013-08-31,Monthly,6.2,655304.3333333333,54.410000000000004,Urban
Gujranwala,2013-09-30,Monthly,6.175,717321.75,54.947500000000005,Urban
Gujranwala,2013-10-31,Monthly,6.1499999999999995,779339.1666666666,55.485,Urban
Gujranwala,2013-11-30,Monthly,6.125,841356.5833333333,56.0225,Urban
Gujranwala,2013-12-31,Monthly,6.1,903374.0,56.56,Urban
Gujranwala,2014-01-31,Monthly,6.116666666666666,904929.25,56.19416666666667,Urban
Gujranwala,2014-02-28,Monthly,6.133333333333333,906484.5,55.82833333333333,Urban
Gujranwala,2014-03-31,Monthly,6.1499999999999995,908039.75,55.462500000000006,Urban
Gujranwala,2014-04-30,Monthly,6.166666666666666,909595.0,55.09666666666667,Urban
Gujranwala,2014-05-31,Monthly,6.183333333333333,911150.25,54.73083333333334,Urban
Gujranwala,2014-06-30,Monthly,6.199999999999999,912705.5,54.365,Urban
Gujranwala,2014-07-31,Monthly,6.216666666666667,914260.75,53.99916666666667,Urban
Gujranwala,2014-08-31,Monthly,6.233333333333333,915816.0,53.63333333333333,Urban
Gujranwala,2014-09-30,Monthly,6.25,917371.25,53.2675,Urban
Gujranwala,2014-10-31,Monthly,6.266666666666667,918926.5,52.90166666666667,Urban
Gujranwala,2014-11-30,Monthly,6.283333333333333,920481.75,52.535833333333336,Urban
Gujranwala,2014-12-31,Monthly,6.3,922037.0,52.17,Urban
Gujranwala,2015-01-31,Monthly,6.316666666666666,1016470.3333333334,51.200833333333335,Urban
Gujranwala,2015-02-28,Monthly,6.333333333333333,1110903.6666666667,50.23166666666667,Urban
Gujranwala,2015-03-31,Monthly,6.35,1205337.0,49.2625,Urban
Gujranwala,2015-04-30,Monthly,6.366666666666666,1299770.3333333333,48.29333333333334,Urban
Gujranwala,2015-05-31,Monthly,6.383333333333333,1394203.6666666665,47.32416666666667,Urban
Gujranwala,2015-06-30,Monthly,6.4,1488637.0,46.355000000000004,Urban
Gujranwala,2015-07-31,Monthly,6.416666666666667,1583070.3333333333,45.38583333333334,Urban
Gujranwala,2015-08-31,Monthly,6.433333333333334,1677503.6666666665,44.416666666666664,Urban
Gujranwala,2015-09-30,Monthly,6.45,1771937.0,43.4475,Urban
Gujranwala,2015-10-31,Monthly,6.466666666666667,1866370.3333333333,42.47833333333333,Urban
Gujranwala,2015-11-30,Monthly,6.483333333333333,1960803.6666666665,41.509166666666665,Urban
Gujranwala,2015-12-31,Monthly,6.5,2055237.0,40.54,Urban
Gujranwala,2016-01-31,Monthly,6.491666666666667,1900710.4166666667,40.93083333333333,Urban
Gujranwala,2016-02-29,Monthly,6.483333333333333,1746183.8333333333,41.321666666666665,Urban
Gujranwala,2016-03-31,Monthly,6.475,1591657.25,41.7125,Urban
Gujranwala,2016-04-30,Monthly,6.466666666666667,1437130.6666666665,42.10333333333333,Urban
Gujranwala,2016-05-31,Monthly,6.458333333333334,1282604.0833333333,42.494166666666665,Urban
Gujranwala,2016-06-30,Monthly,6.45,1128077.5,42.885,Urban
Gujranwala,2016-07-31,Monthly,6.441666666666666,973550.9166666665,43.27583333333333,Urban
Gujranwala,2016-08-31,Monthly,6.433333333333334,819024.3333333333,43.666666666666664,Urban
Gujranwala,2016-09-30,Monthly,6.425000000000001,664497.75,44.0575,Urban
Gujranwala,2016-10-31,Monthly,6.416666666666667,509971.1666666665,44.44833333333333,Urban
Gujranwala,2016-11-30,Monthly,6.408333333333333,355444.58333333326,44.839166666666664,Urban
Gujranwala,2016-12-31,Monthly,6.4,200918.0,45.23,Urban
Gujranwala,2017-01-31,Monthly,6.383333333333334,262396.5,46.0625,Urban
Gujranwala,2017-02-28,Monthly,6.366666666666667,323875.0,46.894999999999996,Urban
Gujranwala,2017-03-31,Monthly,6.3500000000000005,385353.5,47.7275,Urban
Gujranwala,2017-04-30,Monthly,6.333333333333334,446832.0,48.559999999999995,Urban
Gujranwala,2017-05-31,Monthly,6.316666666666667,508310.5,49.3925,Urban
Gujranwala,2017-06-30,Monthly,6.300000000000001,569789.0,50.224999999999994,Urban
Gujranwala,2017-07-31,Monthly,6.283333333333333,631267.5,51.0575,Urban
Gujranwala,2017-08-31,Monthly,6.266666666666667,692746.0,51.89,Urban
Gujranwala,2017-09-30,Monthly,6.25,754224.5,52.7225,Urban
Gujranwala,2017-10-31,Monthly,6.233333333333333,815703.0,53.555,Urban
Gujranwala,2017-11-30,Monthly,6.216666666666667,877181.5,54.387499999999996,Urban
Gujranwala,2017-12-31,Monthly,6.2,938660.0,55.22,Urban
Gujranwala,2018-01-31,Monthly,6.183333333333334,1062193.0,54.4875,Urban
Gujranwala,2018-02-28,Monthly,6.166666666666667,1185726.0,53.754999999999995,Urban
Gujranwala,2018-03-31,Monthly,6.15,1309259.0,53.0225,Urban
Gujranwala,2018-04-30,Monthly,6.133333333333334,1432792.0,52.29,Urban
Gujranwala,2018-05-31,Monthly,6.116666666666667,1556325.0,51.5575,Urban
Gujranwala,2018-06-30,Monthly,6.1,1679858.0,50.825,Urban
Gujranwala,2018-07-31,Monthly,6.083333333333333,1803391.0,50.0925,Urban
Gujranwala,2018-08-31,Monthly,6.066666666666666,1926924.0,49.36,Urban
Gujranwala,2018-09-30,Monthly,6.05,2050457.0,48.6275,Urban
Gujranwala,2018-10-31,Monthly,6.033333333333333,2173990.0,47.894999999999996,Urban
Gujranwala,2018-11-30,Monthly,6.016666666666667,2297523.0,47.1625,Urban
Gujranwala,2018-12-31,Monthly,6.0,2421056.0,46.43,Urban
Gujranwala,2019-01-31,Monthly,6.025,2374208.4166666665,46.736666666666665,Urban
Gujranwala,2019-02-28,Monthly,6.05,2327360.8333333335,47.04333333333334,Urban
Gujranwala,2019-03-31,Monthly,6.075,2280513.25,47.35,Urban
Gujranwala,2019-04-30,Monthly,6.1,2233665.6666666665,47.656666666666666,Urban
Gujranwala,2019-05-31,Monthly,6.125,2186818.0833333335,47.96333333333333,Urban
Gujranwala,2019-06-30,Monthly,6.15,2139970.5,48.269999999999996,Urban
Gujranwala,2019-07-31,Monthly,6.175,2093122.9166666665,48.57666666666667,Urban
Gujranwala,2019-08-31,Monthly,6.2,2046275.3333333333,48.88333333333333,Urban
Gujranwala,2019-09-30,Monthly,6.225,1999427.75,49.19,Urban
Gujranwala,2019-10-31,Monthly,6.25,1952580.1666666665,49.49666666666667,Urban
Gujranwala,2019-11-30,Monthly,6.2749999999999995,1905732.5833333333,49.803333333333335,Urban
Gujranwala,2019-12-31,Monthly,6.3,1858885.0,50.11,Urban
Gujranwala,2020-01-31,Monthly,6.316666666666666,1912207.8333333333,49.736666666666665,Urban
Gujranwala,2020-02-29,Monthly,6.333333333333333,1965530.6666666667,49.36333333333333,Urban
Gujranwala,2020-03-31,Monthly,6.35,2018853.5,48.99,Urban
Gujranwala,2020-04-30,Monthly,6.366666666666666,2072176.3333333333,48.61666666666667,Urban
Gujranwala,2020-05-31,Monthly,6.383333333333333,2125499.1666666665,48.24333333333333,Urban
Gujranwala,2020-06-30,Monthly,6.4,2178822.0,47.870000000000005,Urban
Gujranwala,2020-07-31,Monthly,6.416666666666667,2232144.8333333335,47.49666666666667,Urban
Gujranwala,2020-08-31,Monthly,6.433333333333334,2285467.6666666665,47.123333333333335,Urban
Gujranwala,2020-09-30,Monthly,6.45,2338790.5,46.75,Urban
Gujranwala,2020-10-31,Monthly,6.466666666666667,2392113.3333333335,46.376666666666665,Urban
Gujranwala,2020-11-30,Monthly,6.483333333333333,2445436.166666667,46.00333333333334,Urban
Gujranwala,2020-12-31,Monthly,6.5,2498759.0,45.63,Urban
Gujranwala,2021-01-31,Monthly,6.516666666666667,2365428.6666666665,45.29666666666667,Urban
Gujranwala,2021-02-28,Monthly,6.533333333333333,2232098.3333333335,44.96333333333334,Urban
Gujranwala,2021-03-31,Monthly,6.55,2098768.0,44.63,Urban
Gujranwala,2021-04-30,Monthly,6.566666666666666,1965437.6666666665,44.29666666666667,Urban
Gujranwala,2021-05-31,Monthly,6.583333333333333,1832107.3333333333,43.96333333333334,Urban
Gujranwala,2021-06-30,Monthly,6.6,1698777.0,43.63,Urban
Gujranwala,2021-07-31,Monthly,6.616666666666667,1565446.6666666665,43.29666666666667,Urban
Gujranwala,2021-08-31,Monthly,6.633333333333334,1432116.3333333333,42.96333333333334,Urban
Gujranwala,2021-09-30,Monthly,6.65,1298786.0,42.63,Urban
Gujranwala,2021-10-31,Monthly,6.666666666666667,1165455.6666666665,42.29666666666667,Urban
Gujranwala,2021-11-30,Monthly,6.683333333333334,1032125.3333333333,41.96333333333334,Urban
Gujranwala,2021-12-31,Monthly,6.7,898795.0,41.63,Urban
Gujranwala,2022-01-31,Monthly,6.691666666666666,961808.5833333334,42.013333333333335,Urban
Gujranwala,2022-02-28,Monthly,6.683333333333334,1024822.1666666666,42.39666666666667,Urban
Gujranwala,2022-03-31,Monthly,6.675,1087835.75,42.78,Urban
Gujranwala,2022-04-30,Monthly,6.666666666666667,1150849.3333333333,43.163333333333334,Urban
Gujranwala,2022-05-31,Monthly,6.658333333333333,1213862.9166666667,43.54666666666667,Urban
Gujranwala,2022-06-30,Monthly,6.65,1276876.5,43.93,Urban
Gujranwala,2022-07-31,Monthly,6.641666666666667,1339890.0833333335,44.31333333333333,Urban
Gujranwala,2022-08-31,Monthly,6.633333333333333,1402903.6666666667,44.696666666666665,Urban
Gujranwala,2022-09-30,Monthly,6.625,1465917.25,45.08,Urban
Gujranwala,2022-10-31,Monthly,6.616666666666666,1528930.8333333335,45.46333333333333,Urban
Gujranwala,2022-11-30,Monthly,6.608333333333333,1591944.4166666667,45.846666666666664,Urban
Gujranwala,2022-12-31,Monthly,6.6,1654958.0,46.23,Urban
Gujranwala,2023-01-31,Monthly,6.583333333333333,1631740.6666666667,45.48416666666667,Urban
Gujranwala,2023-02-28,Monthly,6.566666666666666,1608523.3333333333,44.73833333333333,Urban
Gujranwala,2023-03-31,Monthly,6.55,1585306.0,43.9925,Urban
Gujranwala,2023-04-30,Monthly,6.533333333333333,1562088.6666666667,43.24666666666666,Urban
Gujranwala,2023-05-31,Monthly,6.516666666666667,1538871.3333333333,42.50083333333333,Urban
Gujranwala,2023-06-30,Monthly,6.5,1515654.0,41.754999999999995,Urban
Gujranwala,2023-07-31,Monthly,6.483333333333333,1492436.6666666667,41.009166666666665,Urban
Gujranwala,2023-08-31,Monthly,6.466666666666667,1469219.3333333333,40.263333333333335,Urban
Gujranwala,2023-09-30,Monthly,6.45,1446002.0,39.5175,Urban
Gujranwala,2023-10-31,Monthly,6.433333333333334,1422784.6666666667,38.77166666666667,Urban
Gujranwala,2023-11-30,Monthly,6.416666666666667,1399567.3333333333,38.02583333333333,Urban
Gujranwala,2023-12-31,Monthly,6.4,1376350.0,37.28,Urban
Gujranwala,2024-01-31,Monthly,6.383333333333334,1443650.0833333333,37.535000000000004,Urban
Gujranwala,2024-02-29,Monthly,6.366666666666667,1510950.1666666667,37.79,Urban
Gujranwala,2024-03-31,Monthly,6.3500000000000005,1578250.25,38.045,Urban
Gujranwala,2024-04-30,Monthly,6.333333333333334,1645550.3333333333,38.300000000000004,Urban
Gujranwala,2024-05-31,Monthly,6.316666666666667,1712850.4166666665,38.555,Urban
Gujranwala,2024-06-30,Monthly,6.300000000000001,1780150.5,38.81,Urban
Gujranwala,2024-07-31,Monthly,6.283333333333333,1847450.5833333333,39.065000000000005,Urban
Gujranwala,2024-08-31,Monthly,6.266666666666667,1914750.6666666665,39.32,Urban
Gujranwala,2024-09-30,Monthly,6.25,1982050.75,39.575,Urban
Gujranwala,2024-10-31,Monthly,6.233333333333333,2049350.8333333333,39.830000000000005,Urban
Gujranwala,2024-11-30,Monthly,6.216666666666667,2116650.9166666665,40.085,Urban
Gujranwala,2024-12-31,Monthly,6.2,2183951.0,40.34,Urban
Gujranwala,2000-12-31,Weekly,6.1,1313253.0,52.85,Urban
Gujranwala,2001-01-07,Weekly,6.097444089456869,1318578.6293929713,52.80143769968051,Urban
Gujranwala,2001-01-14,Weekly,6.094888178913737,1323904.2587859426,52.752875399361024,Urban
Gujranwala,2001-01-21,Weekly,6.0923322683706065,1329229.8881789139,52.704313099041535,Urban
Gujranwala,2001-01-28,Weekly,6.089776357827476,1334555.517571885,52.655750798722046,Urban
Gujranwala,2001-02-04,Weekly,6.087220447284345,1339881.1469648562,52.60718849840256,Urban
Gujranwala,2001-02-11,Weekly,6.084664536741213,1345206.7763578275,52.55862619808307,Urban
Gujranwala,2001-02-18,Weekly,6.082108626198083,1350532.4057507988,52.51006389776358,Urban
Gujranwala,2001-02-25,Weekly,6.079552715654952,1355858.03514377,52.46150159744409,Urban
Gujranwala,2001-03-04,Weekly,6.076996805111821,1361183.664536741,52.4129392971246,Urban
Gujranwala,2001-03-11,Weekly,6.074440894568689,1366509.2939297124,52.36437699680511,Urban
Gujranwala,2001-03-18,Weekly,6.071884984025559,1371834.9233226837,52.315814696485624,Urban
Gujranwala,2001-03-25,Weekly,6.069329073482428,1377160.552715655,52.267252396166135,Urban
Gujranwala,2001-04-01,Weekly,6.066773162939297,1382486.1821086262,52.21869009584665,Urban
Gujranwala,2001-04-08,Weekly,6.0642172523961655,1387811.8115015975,52.17012779552716,Urban
Gujranwala,2001-04-15,Weekly,6.061661341853035,1393137.4408945688,52.12156549520767,Urban
Gujranwala,2001-04-22,Weekly,6.059105431309904,1398463.0702875399,52.07300319488818,Urban
Gujranwala,2001-04-29,Weekly,6.056549520766773,1403788.6996805111,52.02444089456869,Urban
Gujranwala,2001-05-06,Weekly,6.053993610223642,1409114.3290734824,51.9758785942492,Urban
Gujranwala,2001-05-13,Weekly,6.051437699680511,1414439.9584664537,51.927316293929714,Urban
Gujranwala,2001-05-20,Weekly,6.04888178913738,1419765.587859425,51.878753993610225,Urban
Gujranwala,2001-05-27,Weekly,6.046325878594248,1425091.217252396,51.830191693290736,Urban
Gujranwala,2001-06-03,Weekly,6.043769968051118,1430416.8466453673,51.78162939297125,Urban
Gujranwala,2001-06-10,Weekly,6.041214057507987,1435742.4760383386,51.73306709265176,Urban
Gujranwala,2001-06-17,Weekly,6.038658146964856,1441068.10543131,51.68450479233227,Urban
Gujranwala,2001-06-24,Weekly,6.0361022364217245,1446393.7348242812,51.63594249201278,Urban
Gujranwala,2001-07-01,Weekly,6.033546325878594,1451719.3642172525,51.58738019169329,Urban
Gujranwala,2001-07-08,Weekly,6.030990415335463,1457044.9936102238,51.5388178913738,Urban
Gujranwala,2001-07-15,Weekly,6.028434504792332,1462370.6230031948,51.490255591054314,Urban
Gujranwala,2001-07-22,Weekly,6.025878594249201,1467696.252396166,51.441693290734825,Urban
Gujranwala,2001-07-29,Weekly,6.02332268370607,1473021.8817891374,51.39313099041534,Urban
Gujranwala,2001-08-05,Weekly,6.020766773162939,1478347.5111821087,51.34456869009585,Urban
Gujranwala,2001-08-12,Weekly,6.018210862619808,1483673.14057508,51.29600638977636,Urban
Gujranwala,2001-08-19,Weekly,6.015654952076677,1488998.769968051,51.24744408945687,Urban
Gujranwala,2001-08-26,Weekly,6.013099041533546,1494324.3993610223,51.19888178913738,Urban
Gujranwala,2001-09-02,Weekly,6.010543130990415,1499650.0287539936,51.15031948881789,Urban
Gujranwala,2001-09-09,Weekly,6.007987220447284,1504975.6581469649,51.101757188498404,Urban
Gujranwala,2001-09-16,Weekly,6.005431309904153,1510301.2875399361,51.053194888178915,Urban
Gujranwala,2001-09-23,Weekly,6.002875399361022,1515626.9169329074,51.004632587859426,Urban
Gujranwala,2001-09-30,Weekly,6.000319488817891,1520952.5463258787,50.95607028753994,Urban
Gujranwala,2001-10-07,Weekly,5.9977635782747605,1526278.1757188498,50.90750798722045,Urban
Gujranwala,2001-10-14,Weekly,5.995207667731629,1531603.805111821,50.85894568690096,Urban
Gujranwala,2001-10-21,Weekly,5.992651757188498,1536929.4345047923,50.81038338658147,Urban
Gujranwala,2001-10-28,Weekly,5.990095846645367,1542255.0638977636,50.76182108626198,Urban
Gujranwala,2001-11-04,Weekly,5.987539936102236,1547580.693290735,50.71325878594249,Urban
Gujranwala,2001-11-11,Weekly,5.984984025559105,1552906.322683706,50.664696485623004,Urban
Gujranwala,2001-11-18,Weekly,5.982428115015974,1558231.9520766772,50.616134185303515,Urban
Gujranwala,2001-11-25,Weekly,5.979872204472843,1563557.5814696485,50.56757188498403,Urban
Gujranwala,2001-12-02,Weekly,5.977316293929712,1568883.2108626198,50.51900958466454,Urban
Gujranwala,2001-12-09,Weekly,5.974760383386581,1574208.840255591,50.47044728434505,Urban
Gujranwala,2001-12-16,Weekly,5.97220447284345,1579534.4696485624,50.42188498402556,Urban
Gujranwala,2001-12-23,Weekly,5.9696485623003195,1584860.0990415337,50.37332268370607,Urban
Gujranwala,2001-12-30,Weekly,5.967092651757188,1590185.7284345047,50.32476038338658,Urban
Gujranwala,2002-01-06,Weekly,5.964536741214057,1595511.357827476,50.276198083067094,Urban
Gujranwala,2002-01-13,Weekly,5.961980830670926,1600836.9872204473,50.227635782747605,Urban
Gujranwala,2002-01-20,Weekly,5.959424920127796,1606162.6166134186,50.179073482428116,Urban
Gujranwala,2002-01-27,Weekly,5.956869009584664,1611488.2460063896,50.13051118210863,Urban
Gujranwala,2002-02-03,Weekly,5.954313099041533,1616813.875399361,50.08194888178914,Urban
Gujranwala,2002-02-10,Weekly,5.951757188498402,1622139.5047923322,50.03338658146965,Urban
Gujranwala,2002-02-17,Weekly,5.949201277955272,1627465.1341853035,49.98482428115016,Urban
Gujranwala,2002-02-24,Weekly,5.94664536741214,1632790.7635782748,49.93626198083067,Urban
Gujranwala,2002-03-03,Weekly,5.944089456869009,1638116.392971246,49.88769968051118,Urban
Gujranwala,2002-03-10,Weekly,5.9415335463258785,1643442.0223642173,49.839137380191694,Urban
Gujranwala,2002-03-17,Weekly,5.938977635782747,1648767.6517571886,49.790575079872205,Urban
Gujranwala,2002-03-24,Weekly,5.936421725239616,1654093.2811501597,49.74201277955272,Urban
Gujranwala,2002-03-31,Weekly,5.933865814696485,1659418.910543131,49.69345047923323,Urban
Gujranwala,2002-04-07,Weekly,5.931309904153355,1664744.5399361022,49.64488817891374,Urban
Gujranwala,2002-04-14,Weekly,5.928753993610223,1670070.1693290735,49.59632587859425,Urban
Gujranwala,2002-04-21,Weekly,5.926198083067092,1675395.7987220446,49.54776357827476,Urban
Gujranwala,2002-04-28,Weekly,5.923642172523961,1680721.4281150158,49.49920127795527,Urban
Gujranwala,2002-05-05,Weekly,5.921086261980831,1686047.0575079871,49.45063897763578,Urban
Gujranwala,2002-05-12,Weekly,5.918530351437699,1691372.6869009584,49.402076677316295,Urban
Gujranwala,2002-05-19,Weekly,5.915974440894568,1696698.3162939297,49.353514376996806,Urban
Gujranwala,2002-05-26,Weekly,5.9134185303514375,1702023.945686901,49.30495207667732,Urban
Gujranwala,2002-06-02,Weekly,5.910862619808307,1707349.5750798723,49.25638977635783,Urban
Gujranwala,2002-06-09,Weekly,5.908306709265175,1712675.2044728436,49.20782747603834,Urban
Gujranwala,2002-06-16,Weekly,5.905750798722044,1718000.8338658146,49.15926517571885,Urban
Gujranwala,2002-06-23,Weekly,5.903194888178914,1723326.463258786,49.11070287539936,Urban
Gujranwala,2002-06-30,Weekly,5.900638977635783,1728652.0926517572,49.06214057507987,Urban
Gujranwala,2002-07-07,Weekly,5.898083067092651,1733977.7220447285,49.013578274760384,Urban
Gujranwala,2002-07-14,Weekly,5.89552715654952,1739303.3514376995,48.965015974440895,Urban
Gujranwala,2002-07-21,Weekly,5.89297124600639,1744628.9808306708,48.916453674121406,Urban
Gujranwala,2002-07-28,Weekly,5.890415335463258,1749954.610223642,48.86789137380192,Urban
Gujranwala,2002-08-04,Weekly,5.887859424920127,1755280.2396166134,48.81932907348243,Urban
Gujranwala,2002-08-11,Weekly,5.8853035143769965,1760605.8690095847,48.77076677316294,Urban
Gujranwala,2002-08-18,Weekly,5.882747603833866,1765931.498402556,48.72220447284345,Urban
Gujranwala,2002-08-25,Weekly,5.880191693290734,1771257.1277955272,48.67364217252396,Urban
Gujranwala,2002-09-01,Weekly,5.877635782747603,1776582.7571884985,48.62507987220447,Urban
Gujranwala,2002-09-08,Weekly,5.875079872204473,1781908.3865814696,48.576517571884985,Urban
Gujranwala,2002-09-15,Weekly,5.872523961661342,1787234.0159744408,48.527955271565496,Urban
Gujranwala,2002-09-22,Weekly,5.86996805111821,1792559.6453674121,48.47939297124601,Urban
Gujranwala,2002-09-29,Weekly,5.867412140575079,1797885.2747603834,48.43083067092652,Urban
Gujranwala,2002-10-06,Weekly,5.864856230031949,1803210.9041533545,48.38226837060703,Urban
Gujranwala,2002-10-13,Weekly,5.862300319488818,1808536.5335463258,48.33370607028754,Urban
